text	label
book 3 under the name zebee at xenophobe	oos
this credit card's apr is what	oos
what is the weather in tokyo	oos
turn to the voice of the woman	oos
if i can, i'd like to get some more checkbooks mailed to me	oos
where can i find information on oil changes for my car	oos
can you repeat that please	oos
define zesty	oos
can we please	oos
place an order for my whole shopping list	oos
the word is happiness; how many a's can you find in that word	oos
how would i say goodbye if i were norwegian	oos
could a hotel be booked for me in afghanistan at the zoo for the 10th to the 15th	oos
what do i need to get when i go shopping	oos
can you tell me the total cost of my bills please	oos
tell me if my credit limit can be increased to one thousand dollars	oos
tell me how to transfer my 401k	oos
what is the apr on my amex card	oos
when is my meeting with invoicing scheduled	oos
how much did my last purchase cost	oos
pay my electric bill for me	oos
is my 10am village inn reservation valid	oos
can you help me deal with this fraudulent transaction from verizon on my account	oos
what time is it right now in paris	oos
what subjects do you like	oos
i must know my water bill minimum payment	oos
share my location with mom, please	oos
book me a hotel in chicago near the water tower shopping from april 2nd to 4th	oos
remove fries from my shopping list	oos
can you check washing the dishes off on my to do list	oos
are you an ai or can you prove you're human	oos
give me a coin toss result	oos
please set my account as frozen	oos
what time is it in the mountain timezone	oos
what's the time	oos
what should you be called	oos
what's the status of my southwest flight	oos
can the 401k i have be rolled over	oos
what's the meaning of naff	oos
tell me united's carry on policy	oos
what is the traffic situation at the olive garden restaurant	oos
what's the time right now	oos
how busy is jiro at 12 lunch time	oos
can you pull up how many points i've earned with travel card	oos
roll a pair of eight sided dice	oos
tell my bank that i will be taveling to south korea	oos
is there a fee for using my card in portland	oos
do i need a us visa for cuba	oos
do i have more than $100 in my pnc account	oos
please tell me if there are meeting rooms available between 9:00 am and 11:00 am	oos
could you tell me what 30% off 235 is, please	oos
what are some good places to eat at	oos
are there meeting rooms available between 4-8	oos
set alarm for 6am	oos
let me know if i need an international visa to go to sudan	oos
when was my car in the shop	oos
what's the gas mileage on a juke	oos
how do you make chicken noodle casserole	oos
i need to change my pin number for my savings account	oos
is it possible for you to speak with a british gent's accent	oos
would tio's be crowded at 7	oos
tell me my phone's location	oos
what food items do you put in english breakfast	oos
i need to change my oil and have no idea how to do it	oos
how long will my eggs be good for	oos
i need to get direct deposit on my bofa account	oos
have i added anything to my todo list	oos
how long can i expect to keep steak in the freezer	oos
tell me why i get an error logging in to my bank account	oos
do i get a replacement card mailed, and when	oos
when did i get paid the last time	oos
please tell me the minimum amount i can pay on my wells fargo credit card	oos
how can i show noel where i am right now	oos
what types of things can i ask the ai	oos
switch the pin on my visa account	oos
i am hoping to switch insurance plans	oos
how is my name listed	oos
can i use baking soda instead of baking powder	oos
please read my reminder list	oos
how much money do i have in my account	oos
i did not catch that, repeat what you just said	oos
i couldn't hear you, can you repeat it	oos
to visit cambodia, do i need an international visa	oos
is there lettuce on my shopping list	oos
i'd like to set up direct deposit	oos
i want to know a fun fact about pluto	oos
transfer my cash reward balance to my bank	oos
can we change your name to clara	oos
set my alarm for six tomorrow morning	oos
i would like to know what type of things you can help me with	oos
i need to know who is your boss	oos
don't be synced to my phone anymore	oos
the meaning of life	oos
check for why is my bank account frozen	oos
have there been any travel alerts for the us	oos
can you talk to me in chinese	oos
where could i find forms to get my w2	oos
how long will eggs last in the fridge	oos
please find my balance on my chase mastercard	oos
what's the average number of calories in one cup of tomato soup	oos
how is the credit score hurt	oos
can you tell me what kind of life form you are	oos
i want to change the oil in my car	oos
money transfer request	oos
speak in a different accent	oos
i sat on my credit card and broke it in half and need it replaced	oos
roll a fourteen sided dice exactly	oos
please find out how many days off i have used by this point	oos
can you help me with my pin number	oos
how many mexican pesos can i get for one us dollar	oos
"""""""what's the method to improve credit score"""	oos
i'd like to increase my credit limit up to four thousand	oos
spell water	oos
make sure my flower bar reservation is scheduled for tomorrow	oos
um, i'm not actually sure	oos
any unique trivia about beats headphones	oos
tell me what cas is needed for this car	oos
why did my card get declined at public when i was trying to buy food	oos
can you roll a die for me	oos
do i have any meetings today between 4 and 5	oos
take one hundred and fifty bucks from my wells fargo checking account and put it in my wells fargo savings account	oos
why was my card declined at safeway	oos
what is break a leg mean	oos
let me know if my application for american saving bank	oos
i need to change my account	oos
give me the 7 day forecast	oos
how much is the current balance in my td bank savings account	oos
this is a true statement	oos
i would prefer your voice to be male	oos
it was lovely to speak with you, bye bye	oos
what name should i use for you	oos
is new this a good insurance plan for me	oos
i wonder if you can explain the meaning of life	oos
let me know the status of my american airlines flight	oos
please make a reminder	oos
how much is usd vs cad	oos
what's the amount of points i have earned with my discover card	oos
later!	oos
what is the traffic like on the way to north shore	oos
what reminders do i have	oos
i am flying jetblue and need to know what the most number of bags are that i can carry on	oos
what is the total of all my bills combined	oos
suggestions for thai food	oos
i want to transfer funds between accounts	oos
how would i say what is your name if i were french	oos
does my shopping list include corn	oos
what name should i use to call for you	oos
is mcdonalds busy around 9	oos
find something fun for me to do in dallas	oos
please set an alarm for 5 am	oos
can you check on the status of my orders at amazon	oos
i think we should reserve dad's regular table friday for 6 people, use his name, make that close to 4:00 pm at the club	oos
i'd say no	oos
what do i need to make spaghetti	oos
help me transfer $x from credit to debit	oos
heads or tails please	oos
can you help me pay this bill	oos
i would love to know the interest rate on my bank of america cd account	oos
who controls you	oos
name some awesome things about dogs	oos
set reminder pay taxes on monday	oos
do you have my name programmed	oos
is my order at the delivery address	oos
transfer $500 from my money market savings account to my checking account	oos
my car needs to be brought for maintenance	oos
book me a hotel in seattle near the space needle from march 3rd to 5th	oos
where are there current travel alerts	oos
how much is the total due for my pgw gas bill	oos
i don't have any more steak, please put that on my grocery list	oos
what are the pets that you have in your possession	oos
can you get me a table for 4 at steve's	oos
what do you put in chili	oos
set up a meeting with frank at 2pm	oos
order more checks	oos
i want an alarm set	oos
credit limit change	oos
what's the name of this song	oos
retrieve my current mpg on my car	oos
tell me my usage of vacation days	oos
meeting room availability at 8:00 please	oos
how long will it take to be seated at the flying w	oos
how much time do i need to make the chicken	oos
what are the total calories for two servings of pasta	oos
let me know what is on my reminder list	oos
can you please talk faster	oos
how is water spelled	oos
is vacation a go	oos
help me, i forgot my pin number	oos
do i have any meetings with dave today	oos
could you inform me of when i last got my car checked	oos
how much time before my new card is mailed to me	oos
is a plug converter necessary in mexico	oos
what kind of gas mileage do i get	oos
i would like to know the mpg for this car	oos
what do you want me to refer to you as	oos
when will my car need new oil	oos
can you give me a traffic update for a trip to the grocery store	oos
tell me how to get my points from credit card use cashed in	oos
what do i say for goodbye in hawaii	oos
tell me the next holiday	oos
how much time is left until we get there	oos
what is it i wanted to bear in mind	oos
how do you change car oil	oos
how many gallons do i have left	oos
from a flight from muscat to qatar, how many carry ons can i take	oos
might i need to get a visa to travel to venezuela	oos
i need my earned income form for paying taxes	oos
i want you to address me in italian	oos
i want to make a reservation for 8 pm at red robin for 3	oos
am i your boss	oos
is my package able to be tracked by you	oos
read me my reminders list	oos
make your preferred language english	oos
can you order everything on my shopping list	oos
change your name to ginger	oos
what's the currency conversion between rubles and pounds	oos
what song is this	oos
at what point should the flight land	oos
make saound function operate in whisper mode	oos
disconnect from my phone for me	oos
show me recent transactions	oos
what's your hobbies	oos
can i update my insurance policy	oos
i think i lost my phone	oos
i want to call you maggie	oos
can you increase my credit limit to one thousand dollars	oos
are you one of my employees	oos
what is the minimum i can pay for my telephone bill	oos
how do you usually refer to me	oos
jello should stay in the fridge for how long	oos
no, that is fake	oos
i need to know when i will next have the day off	oos
i need to switch the language for your responses	oos
tell me the right kind of gas for this car	oos
i recently ran out of checks, so i wanna get some new ones	oos
what does indignation mean	oos
are there any steps i need to take to use my credit card points	oos
do you know any fun facts about the ocean	oos
i need a recent transaction looked into	oos
set an alarm for 9 tomorrow	oos
what day did i last have the oil in my car changed	oos
please tell me if a coin flip lands on heads or tails	oos
when does my oil need some changing	oos
please tell me my pin number for my synovus account	oos
i gotta know the meaning of life	oos
can i refer to you as mike from here on out	oos
how many people go to chili's around 9pm	oos
i'd like to hear a joke about donkeys	oos
help me pay my electric bill	oos
one cup of almonds has how many calories	oos
stopped by target to get a mug but my card declines	oos
is my card working properly	oos
what will you call me	oos
so my card was declined at fry's and i wanna know why	oos
i'd like to know how old you are	oos
what what kind money is available in my bank accounts	oos
can i rent a car in belgium from march 01 to march 02 and have it be a porsche	oos
please tell me my meeting schedule	oos
what is the interest rate at chase	oos
can you schedule a meeting with john for 12	oos
i would like to get some more checkbooks mailed to me	oos
how can i raise my credit score	oos
set the alarm to go off at 9 tomorrow	oos
i need to know all the recent transactions i've made	oos
switch to whisper please	oos
special thanks to you	oos
i wanna hear something funny	oos
please try to confirm my reservation for jim at barney's	oos
can you create a reminder	oos
i want to remove milk from my shopping list and add bread	oos
tell me how much gas i have	oos
can you get me a table for 8 at mastro's at 8:30pm	oos
do you remember where i left my cellphone	oos
does it show me as having a reservation for tomorrow at 5	oos
nay	oos
ai, address me as deb when speaking to me	oos
please walk me through the steps necessary to rollover my 401k	oos
i would like to pair this with my new phone	oos
what do people think of the new burger at mcdonalds	oos
let me know how much money i will need to spend on paying bills	oos
i would like to place an order for more checkbooks to me mailed to me	oos
when taking a flight with porter to toronto, how many carry ons can i take	oos
can you swap to male voice	oos
will flight dl123 be on time	oos
roll a 6 sided dice for me	oos
why are you talking so slowly	oos
i need to roll a 10 sided die	oos
see you later alligator	oos
read my bill balances	oos
switch the language setting over to german	oos
can i redeem my points on gas	oos
this costco charge looks fraudulent	oos
could be there be a good amount of money in my checking account to go on a vacation	oos
do i have any meetings today between 2 and 3	oos
will you notify me when my new card is on the way	oos
will you help me rent a car from march 2 to 6th in dallas i want a bmw suv, if possible	oos
can you tell me the mpg of this car	oos
how many calories are in vanilla ice cream	oos
how many carry ons can i take on a flight with american airlines to seattle	oos
change your language setting to chinese	oos
please start whisper mode	oos
take off fries from the shopping list	oos
find square root of 453	oos
give me a fun fact about kangaroo	oos
i decide to switch out of whisper mode	oos
please note that i will be travelling internationally soon	oos
does sweden use the same kind of socket or do i need a converter	oos
when did my car get serviced last	oos
thai food suggestions	oos
how can we start communicating in french rather than english	oos
can i make an appointment for an oil change	oos
i would like to use my credit card points	oos
what's the plug type in honduras	oos
disconnect from my device please	oos
tell me if i am able to rollover my 401k	oos
for travel to argentina, do i need to get a travel visa	oos
i would like brenda to have my location	oos
tell me a non-offensive joke	oos
is there a way to change the voice to male	oos
how can i tell my bank i'm going to vietnam	oos
i want to report fraudulent activity on my discover card	oos
what is the sum of eleven and ten	oos
note any travel alerts for haiti	oos
which domestic animal do you prefer, dog or cat	oos
what is an amazing trivia fact relating to 3d printing	oos
show me the ingredients that i need for ceviche	oos
how far from our destination are we	oos
how much can i expect to receive if i trade in 6 yens	oos
what types of subjects do you know	oos
have i set aside a time on my to do list to do my taxes	oos
could you tell me what the status of my day off request is	oos
can you please put toilet paper on the shopping list i'm out of it	oos
what's the exchange rate betwen usd and euros	oos
how old are you, again	oos
what's the time it takes to make a decent omelette	oos
what is my credit card's apr	oos
what are some good places to go out for dinner in my area tonight	oos
remind me to use the bathroom	oos
when do i get my paycheck	oos
i need for you to tell me what is on my shopping list	oos
how long until my paycheck shows up	oos
my name is jason	oos
what tasks have i yet to complete off my list	oos
post my gps coordinates to my facebook friends	oos
what ingredients are in salsa	oos
what's the word for trees in norway	oos
does spain expect any travel alerts	oos
what is this song called	oos
at the moment what is the time	oos
i need to confirm that i have a reservation at red robin for josh	oos
next song please	oos
ahoy hoy	oos
can you check on a transaction for me	oos
i need to pay my cable bill	oos
tell me how i can tell if my tires need to be changed	oos
what is the credit card apr if you could fill me in	oos
are there activities that you enjoy doing in your free time	oos
i am not sure	oos
for what reason is my account blocked	oos
how can i order more checks for my regions bank account	oos
i have suspicious charges on my discovery card	oos
really great!	oos
change this song please	oos
what's the current status of the credit card i applied for	oos
how much time will riding the bus to downtown take	oos
please look up the this cars mpg	oos
take $20000 from savings and put it in checking	oos
what's your bday	oos
will i be able to get to the mall at 5:00, or will there be a lot of traffic	oos
what is the definition of intelligent	oos
please set up a reminder for me	oos
give me instructions for changing the oil in a 2015 passat	oos
send my location to this individual	oos
how are my federal taxes looking this year	oos
